中文名,英文名,序号,海克斯名称
虚空遁地兽,RekSai,48,利刃华尔兹
虚空遁地兽,RekSai,49,大力
虚空遁地兽,RekSai,50,质变：混沌
虚空遁地兽,RekSai,51,不动如山
虚空遁地兽,RekSai,52,巨人杀手
虚空遁地兽,RekSai,53,逃跑计划
虚空遁地兽,RekSai,54,一板一眼
虚空遁地兽,RekSai,55,量子计算
虚空遁地兽,RekSai,56,俯冲轰炸
虚空遁地兽,RekSai,57,全凭身法
虚空遁地兽,RekSai,58,最万用的瞄准镜
虚空遁地兽,RekSai,59,秘术冲拳
虚空遁地兽,RekSai,60,雪球扭蛋机
虚空遁地兽,RekSai,61,珠光护手
虚空遁地兽,RekSai,62,海洋龙魂
虚空遁地兽,RekSai,63,接二连三
虚空遁地兽,RekSai,64,面包和奶酪
虚空遁地兽,RekSai,65,灵魂虹吸
虚空遁地兽,RekSai,66,练腿日
虚空遁地兽,RekSai,67,闪光弹
虚空遁地兽,RekSai,68,关键暴击
虚空遁地兽,RekSai,69,升级：雪球
虚空遁地兽,RekSai,70,神圣干预
虚空遁地兽,RekSai,71,虚幻武器
虚空遁地兽,RekSai,72,魔法转物理
虚空遁地兽,RekSai,73,会心治疗
虚空遁地兽,RekSai,74,恶趣味
虚空遁地兽,RekSai,75,全能龙魂
虚空遁地兽,RekSai,76,巨像的勇气
虚空遁地兽,RekSai,77,史上最大雪球
虚空遁地兽,RekSai,78,科学狂人
虚空遁地兽,RekSai,79,台风
虚空遁地兽,RekSai,80,双刀流
虚空遁地兽,RekSai,81,易损
虚空遁地兽,RekSai,82,终极刷新
虚空遁地兽,RekSai,83,坚若磐石
虚空遁地兽,RekSai,84,冰霜 幽灵
虚空遁地兽,RekSai,85,山脉龙魂
虚空遁地兽,RekSai,86,会心防御
虚空遁地兽,RekSai,87,升级：收集者
虚空遁地兽,RekSai,88,回归基本功
虚空遁地兽,RekSai,89,尊我为王
虚空遁地兽,RekSai,90,升级：无尽之刃
虚空遁地兽,RekSai,91,魔法飞弹
虚空遁地兽,RekSai,92,残忍
虚空遁地兽,RekSai,93,物法皆修
虚空遁地兽,RekSai,94,霸符兄弟
虚空遁地兽,RekSai,95,踢踏舞
虚空遁地兽,RekSai,96,侵蚀
虚空遁地兽,RekSai,97,感受燃烧
虚空遁地兽,RekSai,98,连拨击锤
虚空遁地兽,RekSai,99,终极唤醒
虚空遁地兽,RekSai,100,任务：海牛阿福的勇士
虚空遁地兽,RekSai,101,家园卫士
虚空遁地兽,RekSai,102,刃下生风
虚空遁地兽,RekSai,103,升级：献祭
虚空遁地兽,RekSai,104,面包和果酱
虚空遁地兽,RekSai,105,物理转魔法
虚空遁地兽,RekSai,106,点亮他们！
虚空遁地兽,RekSai,107,急急小子
虚空遁地兽,RekSai,108,终极不可阻挡
虚空遁地兽,RekSai,109,有始有终
虚空遁地兽,RekSai,110,防护面纱
虚空遁地兽,RekSai,111,回力OK镖
虚空遁地兽,RekSai,112,炼狱导管
虚空遁地兽,RekSai,113,炽烈黎明
虚空遁地兽,RekSai,114,玻璃大炮
虚空遁地兽,RekSai,115,折磨者
虚空遁地兽,RekSai,116,你摸不到
虚空遁地兽,RekSai,117,轨道镭射
虚空遁地兽,RekSai,118,不祥契约
虚空遁地兽,RekSai,119,退敌力场
虚空遁地兽,RekSai,120,神射法师
虚空遁地兽,RekSai,121,升级：弯刀
虚空遁地兽,RekSai,122,精准奇才
虚空遁地兽,RekSai,123,尤里卡
虚空遁地兽,RekSai,124,基石法师
虚空遁地兽,RekSai,125,夺金
虚空遁地兽,RekSai,126,精怪魔法
虚空遁地兽,RekSai,127,闪闪现现
虚空遁地兽,RekSai,128,巫师式思考
虚空遁地兽,RekSai,129,唯快不破
虚空遁地兽,RekSai,130,吵闹鬼
虚空遁地兽,RekSai,131,帽上加帽
虚空遁地兽,RekSai,132,冰寒
虚空遁地兽,RekSai,133,超强大脑
虚空遁地兽,RekSai,134,任务：沃格勒特的巫师帽
虚空遁地兽,RekSai,135,暴击律动
镕铁少女,Rell,1,坦克引擎
镕铁少女,Rell,2,任务：钢化你心
镕铁少女,Rell,3,星界躯体
镕铁少女,Rell,4,坚韧
镕铁少女,Rell,5,歌利亚巨人
镕铁少女,Rell,6,不动如山
镕铁少女,Rell,7,残忍
镕铁少女,Rell,8,慢炖
镕铁少女,Rell,9,恶趣味
镕铁少女,Rell,10,巨像的勇气
镕铁少女,Rell,11,重量级打击手
镕铁少女,Rell,12,坚若磐石
镕铁少女,Rell,13,折磨者
镕铁少女,Rell,14,质变：棱彩阶
镕铁少女,Rell,15,古式佳酿
镕铁少女,Rell,16,冰霜 幽灵
镕铁少女,Rell,17,扇巴掌
镕铁少女,Rell,18,升级：献祭
镕铁少女,Rell,19,山脉龙魂
镕铁少女,Rell,20,面包和果酱
镕铁少女,Rell,21,作弊：我能回城！
镕铁少女,Rell,22,会心治疗
镕铁少女,Rell,23,黎明使者的坚决
镕铁少女,Rell,24,尖端发明家
镕铁少女,Rell,25,循环往复
镕铁少女,Rell,26,质变：黄金阶
镕铁少女,Rell,27,自我毁灭
镕铁少女,Rell,28,面包和黄油
镕铁少女,Rell,29,最终形态
镕铁少女,Rell,30,无休回复
镕铁少女,Rell,31,砍伤
镕铁少女,Rell,32,侵蚀
镕铁少女,Rell,33,神圣干预
镕铁少女,Rell,34,海洋龙魂
镕铁少女,Rell,35,逃跑计划
镕铁少女,Rell,36,俯冲轰炸
镕铁少女,Rell,37,练腿日
镕铁少女,Rell,38,由心及物
镕铁少女,Rell,39,雪球扭蛋机
镕铁少女,Rell,40,质变：混沌
镕铁少女,Rell,41,升级：雪球
镕铁少女,Rell,42,狂徒豪气
镕铁少女,Rell,43,快中求稳
镕铁少女,Rell,44,精怪魔法
镕铁少女,Rell,45,虚幻武器
镕铁少女,Rell,46,杀戮时间到了
镕铁少女,Rell,47,量子计算
镕铁少女,Rell,48,魔鬼之舞
镕铁少女,Rell,49,终极不可阻挡
镕铁少女,Rell,50,史上最大雪球
镕铁少女,Rell,51,缩小射线
镕铁少女,Rell,52,会心防御
镕铁少女,Rell,53,终极唤醒
镕铁少女,Rell,54,心灵净化
镕铁少女,Rell,55,终极刷新
镕铁少女,Rell,56,暗影疾奔
镕铁少女,Rell,57,裁决使
镕铁少女,Rell,58,炽烈黎明
镕铁少女,Rell,59,全凭身法
镕铁少女,Rell,60,家园卫士
镕铁少女,Rell,61,全能龙魂
镕铁少女,Rell,62,感受燃烧
镕铁少女,Rell,63,科学狂人
镕铁少女,Rell,64,你摸不到
镕铁少女,Rell,65,易损
镕铁少女,Rell,66,霸符兄弟
镕铁少女,Rell,67,面包和奶酪
镕铁少女,Rell,68,闪光弹
镕铁少女,Rell,69,帽上加帽
镕铁少女,Rell,70,溢流
镕铁少女,Rell,71,轨道镭射
镕铁少女,Rell,72,更万用的瞄准镜
镕铁少女,Rell,73,冰寒
镕铁少女,Rell,74,防护面纱
镕铁少女,Rell,75,炼狱导管
镕铁少女,Rell,76,小丑学院
镕铁少女,Rell,77,尊我为王
镕铁少女,Rell,78,大地苏醒
镕铁少女,Rell,79,急急小子
镕铁少女,Rell,80,火上浇油
镕铁少女,Rell,81,关键暴击
镕铁少女,Rell,82,退敌力场
镕铁少女,Rell,83,闪闪现现
镕铁少女,Rell,84,炼狱龙魂
镕铁少女,Rell,85,回力OK镖
镕铁少女,Rell,86,魔法飞弹
镕铁少女,Rell,87,任务：海牛阿福的勇士
镕铁少女,Rell,88,吸血习性
镕铁少女,Rell,89,秘术冲拳
镕铁少女,Rell,90,物理转魔法
镕铁少女,Rell,91,渴血
镕铁少女,Rell,92,穿针引线
镕铁少女,Rell,93,珠光护手
镕铁少女,Rell,94,利刃华尔兹
镕铁少女,Rell,95,罪恶快感
镕铁少女,Rell,96,巨人杀手
镕铁少女,Rell,97,夜狩
镕铁少女,Rell,98,巫师式思考
镕铁少女,Rell,99,灵魂虹吸
镕铁少女,Rell,100,万用瞄准镜
镕铁少女,Rell,101,最万用的瞄准镜
镕铁少女,Rell,102,不祥契约
镕铁少女,Rell,103,尤里卡
镕铁少女,Rell,104,神射法师
镕铁少女,Rell,105,回归基本功
镕铁少女,Rell,106,灵巧
镕铁少女,Rell,107,吵闹鬼
镕铁少女,Rell,108,踢踏舞
镕铁少女,Rell,109,连拨击锤
镕铁少女,Rell,110,双刀流
镕铁少女,Rell,111,玻璃大炮
镕铁少女,Rell,112,基石法师
镕铁少女,Rell,113,夺金
镕铁少女,Rell,114,战争交响乐
镕铁少女,Rell,115,地狱三头犬
镕铁少女,Rell,116,超强大脑
镕铁少女,Rell,117,接二连三
镕铁少女,Rell,118,台风
镕铁少女,Rell,119,有始有终
镕铁少女,Rell,120,刃下生风
镕铁少女,Rell,121,任务：沃格勒特的巫师帽
镕铁少女,Rell,122,唯快不破
镕铁少女,Rell,123,升级：中娅
镕铁少女,Rell,124,点亮他们！
炼金男爵,Renata,1,杀戮时间到了
炼金男爵,Renata,2,天音爆
炼金男爵,Renata,3,全心为你
炼金男爵,Renata,4,急救用具
炼金男爵,Renata,5,圣火
炼金男爵,Renata,6,魔法飞弹
炼金男爵,Renata,7,循环往复
炼金男爵,Renata,8,会心治疗
炼金男爵,Renata,9,质变：棱彩阶
炼金男爵,Renata,10,基石法师
炼金男爵,Renata,11,巫师式思考
炼金男爵,Renata,12,升级：米凯尔的祝福
炼金男爵,Renata,13,心灵净化
炼金男爵,Renata,14,尤里卡
炼金男爵,Renata,15,面包和果酱
炼金男爵,Renata,16,裁决使
炼金男爵,Renata,17,冰寒
炼金男爵,Renata,18,由心及物
炼金男爵,Renata,19,星界躯体
炼金男爵,Renata,20,激光治疗
炼金男爵,Renata,21,面包和奶酪
炼金男爵,Renata,22,终极刷新
炼金男爵,Renata,23,不动如山
炼金男爵,Renata,24,扇巴掌
炼金男爵,Renata,25,至高天诺言
炼金男爵,Renata,26,坚韧
炼金男爵,Renata,27,残忍
炼金男爵,Renata,28,炽烈黎明
炼金男爵,Renata,29,风语者的祝福
炼金男爵,Renata,30,感受燃烧
炼金男爵,Renata,31,面包和黄油
炼金男爵,Renata,32,小猫咪找妈妈
炼金男爵,Renata,33,终极唤醒
炼金男爵,Renata,34,炼狱导管
炼金男爵,Renata,35,神射法师
炼金男爵,Renata,36,神圣干预
炼金男爵,Renata,37,溢流
炼金男爵,Renata,38,质变：黄金阶
炼金男爵,Renata,39,作弊：我能回城！
炼金男爵,Renata,40,帽上加帽
炼金男爵,Renata,41,古式佳酿
炼金男爵,Renata,42,尖端发明家
炼金男爵,Renata,43,物理转魔法
炼金男爵,Renata,44,坚若磐石
炼金男爵,Renata,45,急急小子
炼金男爵,Renata,46,家园卫士
炼金男爵,Renata,47,蛋白粉奶昔
炼金男爵,Renata,48,巨人杀手
炼金男爵,Renata,49,无休回复
炼金男爵,Renata,50,质变：混沌
炼金男爵,Renata,51,坦克引擎
炼金男爵,Renata,52,超强大脑
炼金男爵,Renata,53,死亡之环
炼金男爵,Renata,54,练腿日
炼金男爵,Renata,55,海洋龙魂
炼金男爵,Renata,56,缩小射线
炼金男爵,Renata,57,霸符兄弟
炼金男爵,Renata,58,穿针引线
炼金男爵,Renata,59,逃跑计划
炼金男爵,Renata,60,有始有终
炼金男爵,Renata,61,珠光护手
炼金男爵,Renata,62,折磨者
炼金男爵,Renata,63,防护面纱
炼金男爵,Renata,64,任务：沃格勒特的巫师帽
炼金男爵,Renata,65,老练狙神
炼金男爵,Renata,66,炼狱龙魂
炼金男爵,Renata,67,全能龙魂
炼金男爵,Renata,68,侵蚀
炼金男爵,Renata,69,强力护盾
炼金男爵,Renata,70,终极不可阻挡
炼金男爵,Renata,71,轨道镭射
炼金男爵,Renata,72,升级：中娅
炼金男爵,Renata,73,歌利亚巨人
炼金男爵,Renata,74,黎明使者的坚决
炼金男爵,Renata,75,虚幻武器
炼金男爵,Renata,76,你摸不到
炼金男爵,Renata,77,恶趣味
炼金男爵,Renata,78,升级：雪球
炼金男爵,Renata,79,退敌力场
炼金男爵,Renata,80,更万用的瞄准镜
炼金男爵,Renata,81,回力OK镖
炼金男爵,Renata,82,雪球扭蛋机
炼金男爵,Renata,83,火上浇油
炼金男爵,Renata,84,俯冲轰炸
炼金男爵,Renata,85,易损
炼金男爵,Renata,86,科学狂人
炼金男爵,Renata,87,关键暴击
炼金男爵,Renata,88,史上最大雪球
炼金男爵,Renata,89,山脉龙魂
炼金男爵,Renata,90,任务：钢化你心
炼金男爵,Renata,91,不祥契约
炼金男爵,Renata,92,吸血习性
炼金男爵,Renata,93,冰霜 幽灵
炼金男爵,Renata,94,小丑学院
炼金男爵,Renata,95,巨像的勇气
炼金男爵,Renata,96,量子计算
炼金男爵,Renata,97,灵巧
炼金男爵,Renata,98,任务：海牛阿福的勇士
炼金男爵,Renata,99,会心防御
炼金男爵,Renata,100,秘术冲拳
炼金男爵,Renata,101,台风
炼金男爵,Renata,102,慢炖
炼金男爵,Renata,103,最万用的瞄准镜
炼金男爵,Renata,104,双刀流
炼金男爵,Renata,105,尊我为王
炼金男爵,Renata,106,万用瞄准镜
炼金男爵,Renata,107,精准奇才
炼金男爵,Renata,108,吵闹鬼
炼金男爵,Renata,109,夺金
炼金男爵,Renata,110,接二连三
炼金男爵,Renata,111,玻璃大炮
炼金男爵,Renata,112,踢踏舞
炼金男爵,Renata,113,连拨击锤
炼金男爵,Renata,114,灵魂虹吸
炼金男爵,Renata,115,罪恶快感
炼金男爵,Renata,116,闪闪现现
炼金男爵,Renata,117,重量级打击手
炼金男爵,Renata,118,战争交响乐
炼金男爵,Renata,119,渴血
炼金男爵,Renata,120,地狱三头犬
炼金男爵,Renata,121,自我毁灭
炼金男爵,Renata,122,点亮他们！
炼金男爵,Renata,123,利刃华尔兹
炼金男爵,Renata,124,唯快不破
炼金男爵,Renata,125,回归基本功
炼金男爵,Renata,126,暴击律动
荒漠屠夫,Renekton,1,吸血习性
荒漠屠夫,Renekton,2,坦克引擎
荒漠屠夫,Renekton,3,裁决使
荒漠屠夫,Renekton,4,最终形态
荒漠屠夫,Renekton,5,渴血
荒漠屠夫,Renekton,6,质变：棱彩阶
荒漠屠夫,Renekton,7,歌利亚巨人
荒漠屠夫,Renekton,8,坚韧
荒漠屠夫,Renekton,9,重量级打击手
荒漠屠夫,Renekton,10,面包和黄油
荒漠屠夫,Renekton,11,任务：钢化你心
荒漠屠夫,Renekton,12,狂徒豪气
荒漠屠夫,Renekton,13,古式佳酿
荒漠屠夫,Renekton,14,循环往复
荒漠屠夫,Renekton,15,更万用的瞄准镜
荒漠屠夫,Renekton,16,会心治疗
荒漠屠夫,Renekton,17,残暴之力
荒漠屠夫,Renekton,18,快中求稳
荒漠屠夫,Renekton,19,杀戮时间到了
荒漠屠夫,Renekton,20,魔鬼之舞
荒漠屠夫,Renekton,21,旋转至胜
荒漠屠夫,Renekton,22,暗影疾奔
荒漠屠夫,Renekton,23,穿针引线
荒漠屠夫,Renekton,24,星界躯体
荒漠屠夫,Renekton,25,秘术冲拳
荒漠屠夫,Renekton,26,夜狩
荒漠屠夫,Renekton,27,战争交响乐
荒漠屠夫,Renekton,28,大力
荒漠屠夫,Renekton,29,终极唤醒
荒漠屠夫,Renekton,30,面包和果酱
荒漠屠夫,Renekton,31,黎明使者的坚决
荒漠屠夫,Renekton,32,全凭身法
荒漠屠夫,Renekton,33,炼狱龙魂
荒漠屠夫,Renekton,34,小丑学院
荒漠屠夫,Renekton,35,慢炖
荒漠屠夫,Renekton,36,灵魂虹吸
荒漠屠夫,Renekton,37,面包和奶酪
荒漠屠夫,Renekton,38,升级：狂妄
荒漠屠夫,Renekton,39,质变：黄金阶
荒漠屠夫,Renekton,40,一板一眼
荒漠屠夫,Renekton,41,罪恶快感
荒漠屠夫,Renekton,42,心灵净化
荒漠屠夫,Renekton,43,珠光护手
荒漠屠夫,Renekton,44,缩小射线
荒漠屠夫,Renekton,45,利刃华尔兹
荒漠屠夫,Renekton,46,终极不可阻挡
荒漠屠夫,Renekton,47,蛋白粉奶昔
荒漠屠夫,Renekton,48,侵蚀
荒漠屠夫,Renekton,49,逃跑计划
荒漠屠夫,Renekton,50,作弊：我能回城！
荒漠屠夫,Renekton,51,质变：混沌
荒漠屠夫,Renekton,52,关键暴击
荒漠屠夫,Renekton,53,巨人杀手
荒漠屠夫,Renekton,54,火上浇油
荒漠屠夫,Renekton,55,砍伤
荒漠屠夫,Renekton,56,练腿日
荒漠屠夫,Renekton,57,无休回复
荒漠屠夫,Renekton,58,急救用具
荒漠屠夫,Renekton,59,量子计算
荒漠屠夫,Renekton,60,恶趣味
荒漠屠夫,Renekton,61,万用瞄准镜
荒漠屠夫,Renekton,62,灵巧
荒漠屠夫,Renekton,63,不动如山
荒漠屠夫,Renekton,64,尖端发明家
荒漠屠夫,Renekton,65,冰霜 幽灵
荒漠屠夫,Renekton,66,你摸不到
荒漠屠夫,Renekton,67,最万用的瞄准镜
荒漠屠夫,Renekton,68,大地苏醒
荒漠屠夫,Renekton,69,山脉龙魂
荒漠屠夫,Renekton,70,魔法转物理
荒漠屠夫,Renekton,71,雪球扭蛋机
荒漠屠夫,Renekton,72,地狱三头犬
荒漠屠夫,Renekton,73,巨像的勇气
荒漠屠夫,Renekton,74,虚幻武器
荒漠屠夫,Renekton,75,闪电打击
荒漠屠夫,Renekton,76,俯冲轰炸
荒漠屠夫,Renekton,77,全能龙魂
荒漠屠夫,Renekton,78,神圣干预
荒漠屠夫,Renekton,79,海洋龙魂
荒漠屠夫,Renekton,80,升级：雪球
荒漠屠夫,Renekton,81,终极刷新
荒漠屠夫,Renekton,82,坚若磐石
荒漠屠夫,Renekton,83,精怪魔法
荒漠屠夫,Renekton,84,科学狂人
荒漠屠夫,Renekton,85,接二连三
荒漠屠夫,Renekton,86,史上最大雪球
荒漠屠夫,Renekton,87,扇巴掌
荒漠屠夫,Renekton,88,闪光弹
荒漠屠夫,Renekton,89,自我毁灭
荒漠屠夫,Renekton,90,任务：海牛阿福的勇士
荒漠屠夫,Renekton,91,升级：无尽之刃
荒漠屠夫,Renekton,92,炼狱导管
荒漠屠夫,Renekton,93,急急小子
荒漠屠夫,Renekton,94,强力护盾
荒漠屠夫,Renekton,95,会心防御
荒漠屠夫,Renekton,96,圣火
荒漠屠夫,Renekton,97,霸符兄弟
荒漠屠夫,Renekton,98,折磨者
荒漠屠夫,Renekton,99,双刀流
荒漠屠夫,Renekton,100,踢踏舞
荒漠屠夫,Renekton,101,易损
荒漠屠夫,Renekton,102,尊我为王
荒漠屠夫,Renekton,103,感受燃烧
荒漠屠夫,Renekton,104,台风
荒漠屠夫,Renekton,105,升级：收集者
荒漠屠夫,Renekton,106,升级：献祭
荒漠屠夫,Renekton,107,刃下生风
荒漠屠夫,Renekton,108,风语者的祝福
荒漠屠夫,Renekton,109,防护面纱
荒漠屠夫,Renekton,110,连拨击锤
荒漠屠夫,Renekton,111,家园卫士
荒漠屠夫,Renekton,112,回归基本功
荒漠屠夫,Renekton,113,回力OK镖
荒漠屠夫,Renekton,114,退敌力场
荒漠屠夫,Renekton,115,有始有终
荒漠屠夫,Renekton,116,玻璃大炮
荒漠屠夫,Renekton,117,轨道镭射
荒漠屠夫,Renekton,118,闪闪现现
荒漠屠夫,Renekton,119,点亮他们！
荒漠屠夫,Renekton,120,升级：弯刀
荒漠屠夫,Renekton,121,炽烈黎明
荒漠屠夫,Renekton,122,魔法飞弹
荒漠屠夫,Renekton,123,夺金
荒漠屠夫,Renekton,124,吵闹鬼
荒漠屠夫,Renekton,125,唯快不破
荒漠屠夫,Renekton,126,冰寒
荒漠屠夫,Renekton,127,基石法师
荒漠屠夫,Renekton,128,暴击律动
傲之追猎者,Rengar,1,夜狩
傲之追猎者,Rengar,2,裁决使
傲之追猎者,Rengar,3,更万用的瞄准镜
傲之追猎者,Rengar,4,穿针引线
傲之追猎者,Rengar,5,吸血习性
傲之追猎者,Rengar,6,升级：狂妄
傲之追猎者,Rengar,7,小丑学院
傲之追猎者,Rengar,8,暗影疾奔
傲之追猎者,Rengar,9,一板一眼
傲之追猎者,Rengar,10,残暴之力
傲之追猎者,Rengar,11,质变：棱彩阶
傲之追猎者,Rengar,12,巨人杀手
傲之追猎者,Rengar,13,炼狱龙魂
傲之追猎者,Rengar,14,珠光护手
傲之追猎者,Rengar,15,罪恶快感
傲之追猎者,Rengar,16,灵魂虹吸
傲之追猎者,Rengar,17,关键暴击
傲之追猎者,Rengar,18,最万用的瞄准镜
傲之追猎者,Rengar,19,渴血
傲之追猎者,Rengar,20,万用瞄准镜
傲之追猎者,Rengar,21,快中求稳
傲之追猎者,Rengar,22,杀戮时间到了
傲之追猎者,Rengar,23,狂徒豪气
傲之追猎者,Rengar,24,大力
傲之追猎者,Rengar,25,升级：无尽之刃
傲之追猎者,Rengar,26,升级：收集者
傲之追猎者,Rengar,27,歌利亚巨人
傲之追猎者,Rengar,28,升级：耀光
傲之追猎者,Rengar,29,魔法转物理
傲之追猎者,Rengar,30,面包和黄油
傲之追猎者,Rengar,31,刃下生风
傲之追猎者,Rengar,32,最终形态
傲之追猎者,Rengar,33,心灵净化
傲之追猎者,Rengar,34,魔鬼之舞
傲之追猎者,Rengar,35,利刃华尔兹
傲之追猎者,Rengar,36,大地苏醒
傲之追猎者,Rengar,37,循环往复
傲之追猎者,Rengar,38,秘术冲拳
傲之追猎者,Rengar,39,灵巧
傲之追猎者,Rengar,40,地狱三头犬
傲之追猎者,Rengar,41,质变：黄金阶
傲之追猎者,Rengar,42,古式佳酿
傲之追猎者,Rengar,43,易损
傲之追猎者,Rengar,44,战争交响乐
傲之追猎者,Rengar,45,缩小射线
傲之追猎者,Rengar,46,质变：混沌
傲之追猎者,Rengar,47,面包和果酱
傲之追猎者,Rengar,48,有始有终
傲之追猎者,Rengar,49,练腿日
傲之追猎者,Rengar,50,闪电打击
傲之追猎者,Rengar,51,逃跑计划
傲之追猎者,Rengar,52,会心治疗
傲之追猎者,Rengar,53,玻璃大炮
傲之追猎者,Rengar,54,俯冲轰炸
傲之追猎者,Rengar,55,作弊：我能回城！
傲之追猎者,Rengar,56,家园卫士
傲之追猎者,Rengar,57,会心防御
傲之追猎者,Rengar,58,双刀流
傲之追猎者,Rengar,59,火上浇油
傲之追猎者,Rengar,60,砍伤
傲之追猎者,Rengar,61,任务：钢化你心
傲之追猎者,Rengar,62,终极唤醒
傲之追猎者,Rengar,63,接二连三
傲之追猎者,Rengar,64,坦克引擎
傲之追猎者,Rengar,65,物法皆修
傲之追猎者,Rengar,66,连拨击锤
傲之追猎者,Rengar,67,量子计算
傲之追猎者,Rengar,68,自我毁灭
